"","Image1","Image_Date","ForestName.x","Camera.x","Camera_Trap_Days.x","X.1","X","classification_id","subject_ids","ForestType","ForestName.y","choice","behavior_CLIMBING","behavior_DIGGING","behavior_FLYING","behavior_FORAGINGEATING","behavior_INTERACTING","behavior_OTHER","behavior_SITTINGSTANDINGLYING","behavior_WALKINGRUNNING","user_name","workflow_version","SnowDepth","Young","Antlers","Precipitation","Image2","Image3","Camera.y","SDCard","Date_Out","Date_Checked","Camera_Trap_Days.y"
"484","11_13_BC_000148.JPG","2018-12-30 18:12:08","BC",11,109,78,78,155945286,31428363,"Deciduous ","BC","PORCUPINE",0,0,0,0,0,0,0,1,"anvon15",123.17,"010CM","NO",NA,"NO","11_13_BC_000149.JPG","11_13_BC_000150.JPG",11,13,"18/11/15","19/03/04",109
"485","11_13_BC_000151.JPG","2018-12-30 18:23:18","BC",11,109,79,79,156642395,31428364,"Deciduous ","BC","PORCUPINE",0,0,0,0,0,0,0,1,"not-logged-in-68b972b33323bc96931d",123.17,NA,NA,NA,NA,"11_13_BC_000152.JPG","11_13_BC_000153.JPG",11,13,"18/11/15","19/03/04",109
"486","18_16_WHIP_000040.JPG","2018-12-31 01:16:34","WHIP",18,37,347,347,156033871,31428633,"Pine ","WHIP","FISHER",0,0,0,0,0,0,0,1,"keandy16",123.17,"010CM","NO",NA,"NO","18_16_WHIP_000041.JPG","18_16_WHIP_000042.JPG",18,16,"18/12/18","19/01/24",37
"487","29_19_DEG_0223.JPG","2018-12-31 03:05:23","DEG",29,73,715,715,154311095,31429001,"Pine ","DEG","DEERWHITETAILED",0,0,0,0,0,0,0,1,"keandy16",123.17,"010CM","NO","NO","NO","29_19_DEG_0224.JPG","29_19_DEG_0225.JPG",29,19,"18/11/26","19/02/07",73
"488","31_06_WHIP_0037.JPG","2018-12-31 05:41:37","WHIP",31,36,831,831,155205888,31429117,"Pine ","WHIP","SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess",123.17,NA,NA,NA,NA,"31_06_WHIP_0038.JPG","31_06_WHIP_0039.JPG",31,6,"18/12/19","19/01/24",36
"489","29_19_DEG_0226.JPG","2018-12-31 06:46:59","DEG",29,73,716,716,156858231,31429002,"Pine ","DEG","DEERWHITETAILED",0,0,0,1,0,0,0,1,"emmaoldow",123.17,"010CM","NO",NA,"NO","29_19_DEG_0227.JPG","29_19_DEG_0228.JPG",29,19,"18/11/26","19/02/07",73
"490","17_24_BC_000193.JPG","2018-12-31 07:02:19","BC",17,109,307,307,156205463,31428593,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0.5,0,0,0.25,0.75,"Donovan.Spaulding",123.17,"010CM","NO","NO","NO","17_24_BC_000194.JPG","17_24_BC_000195.JPG",17,24,"18/11/15","19/03/04",109
"491","17_24_BC_000196.JPG","2018-12-31 07:05:14","BC",17,109,308,308,154692585,31428594,"Deciduous ","BC","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"Hartk",123.17,NA,NA,NA,NA,"17_24_BC_000197.JPG","17_24_BC_000198.JPG",17,24,"18/11/15","19/03/04",109
"492","14_22_DON_000067.JPG","2018-12-31 08:12:20","DON",14,74,146,146,154691311,31428431,"Deciduous ","DON","DEERWHITETAILED",0,0,0,0,0,0,0,1,"HMonnat",123.17,"010CM","NO","NO","NO","14_22_DON_000068.JPG","14_22_DON_000069.JPG",14,22,"18/12/13","19/02/25",74
"493","33_01_WF_0121.JPG","2018-12-31 08:35:38","WF",33,75,906,906,155211250,31429193,"Pine ","WF","DEERWHITETAILED",0,0,0,0.75,0,0,0.5,0.25,"keandy16",123.17,"010CM","NO","NO","NO","33_01_WF_0122.JPG","33_01_WF_0123.JPG",33,1,"18/11/17","19/01/31",75
"494","33_01_WF_0124.JPG","2018-12-31 08:41:55","WF",33,75,907,907,156719938,31429194,"Pine ","WF","DEERWHITETAILED",0,0,0,0,0,0,0,1,"seauch15",123.17,NA,"NO","NO","NO","33_01_WF_0125.JPG","33_01_WF_0126.JPG",33,1,"18/11/17","19/01/31",75
"495","33_01_WF_0127.JPG","2018-12-31 09:08:46","WF",33,75,908,908,156035430,31429195,"Pine ","WF","FISHER",0,0,0,0.25,0,0,0.25,0.75,"keandy16",123.17,"010CM","NO",NA,"NO","33_01_WF_0128.JPG","33_01_WF_0129.JPG",33,1,"18/11/17","19/01/31",75
"496","22_18_WF_0133.JPG","2018-12-31 09:59:50","WF",22,75,460,460,155212417,31428746,"Pine ","WF","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess",123.17,NA,NA,NA,NA,"22_18_WF_0134.JPG","22_18_WF_0135.JPG",22,18,"18/11/17","19/01/31",75
"497","04_26_WF_000043.JPG","2018-12-31 11:45:12","WF",4,75,20,20,155207338,31428305,"Pine ","WF","HUMAN",0,0,0,0,0.2,0.4,0,0.8,"barthelmess",123.17,"010CM",NA,NA,"NO","04_26_WF_000044.JPG","04_26_WF_000045.JPG",4,26,"18/11/17","19/01/31",75
"498","11_13_BC_000154.JPG","2018-12-31 13:27:37","BC",11,109,80,80,156236892,31428365,"Deciduous ","BC","SQUIRRELGRAY",0,0,0,0,0,0.333333333,0.333333333,0.666666667,"LJKinsey",123.17,"010CM","NO",NA,"NO","11_13_BC_000155.JPG","11_13_BC_000156.JPG",11,13,"18/11/15","19/03/04",109
"499","33_01_WF_0130.JPG","2018-12-31 16:40:22","WF",33,75,909,909,155951986,31429196,"Pine ","WF","DEERWHITETAILED",0,0,0,0.333333333,0,0,0,1,"anvon15",123.17,"010CM","NO","NO","NO","33_01_WF_0131.JPG","33_01_WF_0132.JPG",33,1,"18/11/17","19/01/31",75
"500","22_18_WF_0136.JPG","2018-12-31 16:43:02","WF",22,75,461,461,155713847,31428747,"Pine ","WF","DEERWHITETAILED",0,0,0,0,0,0,0,1,"anvon15",123.17,"010CM","NO","NO","NO","22_18_WF_0137.JPG","22_18_WF_0138.JPG",22,18,"18/11/17","19/01/31",75
"501","22_18_WF_0139.JPG","2018-12-31 16:44:07","WF",22,75,462,462,156035886,31428748,"Pine ","WF","DEERWHITETAILED",0,0,0,0.666666667,0,0,0.333333333,0,"keandy16",123.17,"010CM","NO","NO","NO","22_18_WF_0140.JPG","22_18_WF_0141.JPG",22,18,"18/11/17","19/01/31",75
"502","22_18_WF_0142.JPG","2018-12-31 16:45:15","WF",22,75,463,463,155881090,31428749,"Pine ","WF","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess",123.17,NA,NA,NA,NA,"22_18_WF_0143.JPG","22_18_WF_0144.JPG",22,18,"18/11/17","19/01/31",75
"503","14_22_DON_000070.JPG","2018-12-31 16:53:41","DON",14,74,147,147,154691659,31428432,"Deciduous ","DON","RACCOON",0,0,0,0,0,0,0,1,"HMonnat",123.17,"010CM","NO",NA,"NO","14_22_DON_000071.JPG","14_22_DON_000072.JPG",14,22,"18/12/13","19/02/25",74
"504","32_17_WHIP_0037.JPG","2018-12-31 16:58:30","WHIP",32,38,856,856,154693520,31429142,"Pine ","WHIP","DEERWHITETAILED",0,0,0,0.2,0,0,0,1,"not-logged-in-42881cd7c1c2c2f4d1fc",123.17,"010CM","NO","NO",NA,"32_17_WHIP_0038.JPG","32_17_WHIP_0039.JPG",32,17,"18/12/17","19/01/24",38
"505","32_17_WHIP_0040.JPG","2018-12-31 17:02:25","WHIP",32,38,857,857,155771354,31429143,"Pine ","WHIP","DEERWHITETAILED",0,0,0,0,0.25,0,0.75,0.25,"keandy16",123.17,"010CM","NO","YES","NO","32_17_WHIP_0041.JPG","32_17_WHIP_0042.JPG",32,17,"18/12/17","19/01/24",38
"506","29_19_DEG_0229.JPG","2018-12-31 17:35:53","DEG",29,73,717,717,153728958,31429003,"Pine ","DEG","DEERWHITETAILED",0,0,0,0.5,0,0,0.666666667,0.166666667,"micheleroberge",123.17,"010CM","NO","NO","NO","29_19_DEG_0230.JPG","29_19_DEG_0231.JPG",29,19,"18/11/26","19/02/07",73
"507","23_03_SH_0082.JPG","2018-12-31 19:31:34","SH",23,89,566,566,153700220,31428852,"Deciduous ","SH","OTHERSMALLMAMMAL",0,0,0,0,0,0,0,1,"keandy16",123.17,"010CM","NO",NA,"NO","23_03_SH_0083.JPG","23_03_SH_0084.JPG",23,3,"18/11/14","19/02/11",89
"508","11_13_BC_000157.JPG","2018-12-31 20:51:59","BC",11,109,81,81,156720823,31428366,"Deciduous ","BC","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"seauch15",123.17,NA,NA,NA,NA,"11_13_BC_000158.JPG","11_13_BC_000159.JPG",11,13,"18/11/15","19/03/04",109
"509","31_06_WHIP_0040.JPG","2018-12-31 21:24:26","WHIP",31,36,832,832,155883055,31429118,"Pine ","WHIP","SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess",123.17,NA,NA,NA,NA,"31_06_WHIP_0041.JPG","31_06_WHIP_0042.JPG",31,6,"18/12/19","19/01/24",36
"510","21_21_DON_0021.JPG","2019-01-01 04:25:15","DON",21,94,364,364,156271114,31428650,"Deciduous ","DON","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"LJKinsey",123.17,NA,NA,NA,NA,"21_21_DON_0022.JPG","21_21_DON_0023.JPG",21,21,"18/11/26","19/02/28",94
"511","33_01_WF_0133.JPG","2019-01-01 07:21:47","WF",33,75,910,910,155898490,31429197,"Pine ","WF","SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"LJKinsey",123.17,NA,NA,NA,NA,"33_01_WF_0134.JPG","33_01_WF_0135.JPG",33,1,"18/11/17","19/01/31",75
"512","33_01_WF_0136.JPG","2019-01-01 07:23:05","WF",33,75,911,911,156531138,31429198,"Pine ","WF","DEERWHITETAILED",0,0,0,0.5,0,0,0,0.5,"LJKinsey",123.17,"1020CM","NO","NO","NO","33_01_WF_0137.JPG","33_01_WF_0138.JPG",33,1,"18/11/17","19/01/31",75
"513","33_01_WF_0139.JPG","2019-01-01 07:26:52","WF",33,75,912,912,154695042,31429199,"Pine ","WF","DEERWHITETAILED",0,0,0,0,0,0,0,1,"abuckley2681",123.17,"010CM","NO","NO","NO","33_01_WF_0140.JPG",NA,33,1,"18/11/17","19/01/31",75
"514","22_18_WF_0145.JPG","2019-01-01 07:56:46","WF",22,75,464,464,155941748,31428750,"Pine ","WF","DEERWHITETAILED",0,0,0,0,0.5,0,0,1,"anvon15",123.17,"010CM","NO","NO","NO","22_18_WF_0146.JPG","22_18_WF_0147.JPG",22,18,"18/11/17","19/01/31",75
"515","17_24_BC_000199.JPG","2019-01-01 08:06:06","BC",17,109,309,309,156238872,31428595,"Deciduous ","BC","SOMETHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"LJKinsey",123.17,NA,NA,NA,NA,"17_24_BC_000200.JPG","17_24_BC_000201.JPG",17,24,"18/11/15","19/03/04",109
"516","17_24_BC_000202.JPG","2019-01-01 09:47:37","BC",17,109,310,310,155879202,31428596,"Deciduous ","BC","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess",123.17,NA,NA,NA,NA,"17_24_BC_000203.JPG","17_24_BC_000204.JPG",17,24,"18/11/15","19/03/04",109
"517","17_24_BC_000205.JPG","2019-01-01 10:52:04","BC",17,109,311,311,156716584,31428597,"Deciduous ","BC","RACCOON",0,0,0,0,0,0,0,1,"kdmccr18",123.17,NA,"NO",NA,"NO","17_24_BC_000206.JPG","17_24_BC_000207.JPG",17,24,"18/11/15","19/03/04",109
"518","33_01_WF_0145.JPG","2019-01-01 11:11:51","WF",33,75,913,913,154695379,31429200,"Pine ","WF","DEERWHITETAILED",0,0,0,0.5,0,0,0,1,"not-logged-in-a171f677a40edce0c0ab",123.17,"010CM","NO","NO","NO","33_01_WF_0146.JPG","33_01_WF_0147.JPG",33,1,"18/11/17","19/01/31",75
"519","33_01_WF_0148.JPG","2019-01-01 11:14:26","WF",33,75,914,914,156207429,31429201,"Pine ","WF","DEERWHITETAILED",0,0,0,0.666666667,0,0,1,0,"Donovan.Spaulding",123.17,"010CM","NO","NO","NO","33_01_WF_0149.JPG",NA,33,1,"18/11/17","19/01/31",75
"520","32_17_WHIP_0043.JPG","2019-01-01 11:19:42","WHIP",32,38,858,858,154693959,31429144,"Pine ","WHIP","SQUIRRELGRAY",0,0.166666667,0,0.166666667,0,0,0,0.833333333,"MWillis875",123.17,"010CM","NO",NA,"NO","32_17_WHIP_0044.JPG","32_17_WHIP_0045.JPG",32,17,"18/12/17","19/01/24",38
"521","18_16_WHIP_000043.JPG","2019-01-01 17:22:15","WHIP",18,37,348,348,154694865,31428634,"Pine ","WHIP","RACCOON",0,0,0,0,0,0,0,1,"abuckley2681",123.17,"010CM","NO",NA,"NO","18_16_WHIP_000044.JPG","18_16_WHIP_000045.JPG",18,16,"18/12/18","19/01/24",37
"522","22_18_WF_0148.JPG","2019-01-01 17:23:20","WF",22,75,465,465,156693939,31428751,"Pine ","WF","DEERWHITETAILED",0,0,0,0.333333333,0,0,0,1,"LJKinsey",123.17,"010CM","NO","NO","NO","22_18_WF_0149.JPG","22_18_WF_0150.JPG",22,18,"18/11/17","19/01/31",75
"523","29_19_DEG_0232.JPG","2019-01-01 22:22:49","DEG",29,73,718,718,153663590,31429004,"Pine ","DEG","DEERWHITETAILED",0,0,0,0.5,0,0,0,1,"barthelmess",123.17,"010CM","NO","NO","NO","29_19_DEG_0233.JPG","29_19_DEG_0234.JPG",29,19,"18/11/26","19/02/07",73
"524","11_13_BC_000160.JPG","2019-01-02 10:08:39","BC",11,109,82,82,155206679,31428367,"Deciduous ","BC","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess",123.17,NA,NA,NA,NA,"11_13_BC_000161.JPG","11_13_BC_000162.JPG",11,13,"18/11/15","19/03/04",109
"525","17_24_BC_000208.JPG","2019-01-02 11:26:13","BC",17,109,312,312,155940591,31428598,"Deciduous ","BC","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"anvon15",123.17,NA,NA,NA,NA,"17_24_BC_000209.JPG","17_24_BC_000210.JPG",17,24,"18/11/15","19/03/04",109
"526","33_01_WF_0154.JPG","2019-01-02 11:46:04","WF",33,75,915,915,153728716,31429202,"Pine ","WF","DEERWHITETAILED",0,0,0,1,0,0,0.25,0,"micheleroberge",123.17,"010CM","NO","NO","NO","33_01_WF_0155.JPG","33_01_WF_0156.JPG",33,1,"18/11/17","19/01/31",75
"527","33_01_WF_0157.JPG","2019-01-02 11:47:20","WF",33,75,916,916,156719465,31429203,"Pine ","WF","DEERWHITETAILED",0,0,0,0.333333333,0,0,0.333333333,0.333333333,"seauch15",123.17,"010CM","NO","NO","NO","33_01_WF_0158.JPG","33_01_WF_0159.JPG",33,1,"18/11/17","19/01/31",75
"528","33_01_WF_0160.JPG","2019-01-02 13:15:36","WF",33,75,917,917,156309804,31429204,"Pine ","WF","DEERWHITETAILED",0,0,0,1,0,0,0.333333333,0.333333333,"LJKinsey",123.17,"010CM","NO","NO","NO","33_01_WF_0161.JPG","33_01_WF_0162.JPG",33,1,"18/11/17","19/01/31",75
"529","33_01_WF_0163.JPG","2019-01-02 13:35:01","WF",33,75,918,918,155219957,31429205,"Pine ","WF","DEERWHITETAILED",0,0,0,0,0,0,0,1,"not-logged-in-7c1b6498a0e76856e726",123.17,NA,NA,NA,NA,"33_01_WF_0164.JPG","33_01_WF_0165.JPG",33,1,"18/11/17","19/01/31",75
"530","33_01_WF_0166.JPG","2019-01-02 14:18:10","WF",33,75,919,919,155213161,31429206,"Pine ","WF","DEERWHITETAILED",0,0,0,0.8,0,0,0,1,"barthelmess",123.17,"010CM","NO","NO","NO","33_01_WF_0167.JPG","33_01_WF_0168.JPG",33,1,"18/11/17","19/01/31",75
"531","17_24_BC_000211.JPG","2019-01-02 16:18:21","BC",17,109,313,313,156178027,31428599,"Deciduous ","BC","RACCOON",0,0,0,0.5,0,0,0,1,"keandy16",123.17,"010CM","NO",NA,"NO","17_24_BC_000212.JPG","17_24_BC_000213.JPG",17,24,"18/11/15","19/03/04",109
"532","22_18_WF_0151.JPG","2019-01-03 01:05:07","WF",22,75,466,466,155716688,31428752,"Pine ","WF","DEERWHITETAILED",0,0,0,0,0,0,0,1,"anvon15",123.17,"010CM","NO","NO",NA,"22_18_WF_0152.JPG","22_18_WF_0153.JPG",22,18,"18/11/17","19/01/31",75
"533","23_03_SH_0085.JPG","2019-01-03 05:42:22","SH",23,89,567,567,156033800,31428853,"Deciduous ","SH","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"keandy16",123.17,NA,NA,NA,NA,"23_03_SH_0086.JPG","23_03_SH_0087.JPG",23,3,"18/11/14","19/02/11",89
"534","29_19_DEG_0235.JPG","2019-01-04 02:54:25","DEG",29,73,719,719,155908437,31429005,"Pine ","DEG","DEERWHITETAILED",0,0,0,0,0,0,0,1,"Donovan.Spaulding",123.17,"2030CM","NO","NO","NO","29_19_DEG_0236.JPG","29_19_DEG_0237.JPG",29,19,"18/11/26","19/02/07",73
"535","17_24_BC_000214.JPG","2019-01-04 08:03:30","BC",17,109,314,314,154687673,31428600,"Deciduous ","BC","SQUIRRELGRAY",0,0,0,1,0,0,0.75,0,"abuckley2681",123.17,NA,NA,NA,NA,"17_24_BC_000215.JPG","17_24_BC_000216.JPG",17,24,"18/11/15","19/03/04",109
"536","29_19_DEG_0238.JPG","2019-01-04 12:11:31","DEG",29,73,720,720,154695964,31429006,"Pine ","DEG","DEERWHITETAILED",0,0,0,0.333333333,0,0,0,0.833333333,"MWillis875",123.17,"1020CM","NO","NO","NO","29_19_DEG_0239.JPG","29_19_DEG_0240.JPG",29,19,"18/11/26","19/02/07",73
"537","22_18_WF_0154.JPG","2019-01-04 13:15:25","WF",22,75,467,467,155769870,31428753,"Pine ","WF","DEERWHITETAILED",0,0,0,0,0,0,0,1,"keandy16",123.17,"1020CM","NO",NA,"NO","22_18_WF_0155.JPG","22_18_WF_0156.JPG",22,18,"18/11/17","19/01/31",75
"538","29_19_DEG_0241.JPG","2019-01-04 15:31:40","DEG",29,73,721,721,154142952,31429007,"Pine ","DEG","DEERWHITETAILED",0,0,0,0.333333333,0,0,0.5,0.666666667,"not-logged-in-1779b5d2f9de312cc559",123.17,"010CM","NO","NO","NO","29_19_DEG_0242.JPG","29_19_DEG_0243.JPG",29,19,"18/11/26","19/02/07",73
"539","29_19_DEG_0244.JPG","2019-01-04 15:42:04","DEG",29,73,722,722,156307053,31429008,"Pine ","DEG","DEERWHITETAILED",0,0,0,0,0,0,0.5,0.5,"LJKinsey",123.17,"1020CM","NO","NO","NO","29_19_DEG_0245.JPG","29_19_DEG_0246.JPG",29,19,"18/11/26","19/02/07",73
"540","28_15_DEG_0011.JPG","2019-01-04 17:31:17","DEG",28,73,645,645,156487697,31428931,"Pine ","DEG","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"kdmccr18",123.17,NA,NA,NA,NA,"28_15_DEG_0012.JPG","28_15_DEG_0013.JPG",28,15,"18/11/26","19/02/07",73
"541","31_06_WHIP_0043.JPG","2019-01-04 19:06:27","WHIP",31,36,833,833,155214881,31429119,"Pine ","WHIP","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"keandy16",123.17,NA,NA,NA,NA,"31_06_WHIP_0044.JPG","31_06_WHIP_0045.JPG",31,6,"18/12/19","19/01/24",36
"542","18_16_WHIP_000046.JPG","2019-01-04 23:32:35","WHIP",18,37,349,349,154690721,31428635,"Pine ","WHIP","DEERWHITETAILED",0,0,0,0.25,0,0,0,0.75,"MWillis875",123.17,NA,NA,NA,NA,"18_16_WHIP_000047.JPG","18_16_WHIP_000048.JPG",18,16,"18/12/18","19/01/24",37
"543","18_16_WHIP_000049.JPG","2019-01-04 23:35:00","WHIP",18,37,350,350,154694355,31428636,"Pine ","WHIP","DEERWHITETAILED",0,0,0,0,0,0,0,1,"MWillis875",123.17,"1020CM","NO","NO","NO","18_16_WHIP_000050.JPG","18_16_WHIP_000051.JPG",18,16,"18/12/18","19/01/24",37
"544","18_16_WHIP_000052.JPG","2019-01-04 23:36:37","WHIP",18,37,351,351,154687204,31428637,"Pine ","WHIP","DEERWHITETAILED",0,0,0,0,0,0,0,1,"not-logged-in-c0f4764cf2440f8a61d4",123.17,"010CM","NO","NO","YES","18_16_WHIP_000053.JPG","18_16_WHIP_000054.JPG",18,16,"18/12/18","19/01/24",37
"545","29_19_DEG_0247.JPG","2019-01-05 03:03:20","DEG",29,73,723,723,155864506,31429009,"Pine ","DEG","DEERWHITETAILED",0,0,0,0,0,0,0,1,"Donovan.Spaulding",123.17,"1020CM","NO","NO","NO","29_19_DEG_0248.JPG","29_19_DEG_0249.JPG",29,19,"18/11/26","19/02/07",73
"546","29_19_DEG_0250.JPG","2019-01-05 07:02:46","DEG",29,73,724,724,156310224,31429010,"Pine ","DEG","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"LJKinsey",123.17,NA,NA,NA,NA,"29_19_DEG_0251.JPG","29_19_DEG_0252.JPG",29,19,"18/11/26","19/02/07",73
"547","32_17_WHIP_0046.JPG","2019-01-05 07:13:30","WHIP",32,38,859,859,156207052,31429145,"Pine ","WHIP","DEERWHITETAILED",0,0,0,0,0,0,0,1,"Donovan.Spaulding",123.17,"010CM","NO","NO","NO","32_17_WHIP_0047.JPG","32_17_WHIP_0048.JPG",32,17,"18/12/17","19/01/24",38
"548","32_17_WHIP_0049.JPG","2019-01-05 07:14:35","WHIP",32,38,860,860,156490945,31429146,"Pine ","WHIP","DEERWHITETAILED",0,0,0,0,0.333333333,0,1,0,"kdmccr18",123.17,"010CM","NO","NO","NO","32_17_WHIP_0050.JPG","32_17_WHIP_0051.JPG",32,17,"18/12/17","19/01/24",38
"549","04_26_WF_000046.JPG","2019-01-05 07:26:42","WF",4,75,21,21,155205994,31428306,"Pine ","WF","COYOTE",0,0,0,0,0,0,0,1,"barthelmess",123.17,"2030CM","NO",NA,"NO","04_26_WF_000047.JPG","04_26_WF_000048.JPG",4,26,"18/11/17","19/01/31",75
"550","17_24_BC_000217.JPG","2019-01-05 08:17:01","BC",17,109,315,315,153839801,31428601,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0.8,0,0,0.2,0.4,"barthelmess",123.17,NA,"NO","NO","NO","17_24_BC_000218.JPG","17_24_BC_000219.JPG",17,24,"18/11/15","19/03/04",109
"551","17_24_BC_000220.JPG","2019-01-05 09:21:16","BC",17,109,316,316,153665498,31428602,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0.5,0,0,0,0.5,"barthelmess",123.17,NA,"NO","NO","NO","17_24_BC_000221.JPG","17_24_BC_000222.JPG",17,24,"18/11/15","19/03/04",109
"552","32_17_WHIP_0052.JPG","2019-01-05 11:21:04","WHIP",32,38,861,861,155206424,31429147,"Pine ","WHIP","DEERWHITETAILED",0,0,0,0,0,0,0,1,"barthelmess",123.17,"010CM","NO","NO","NO","32_17_WHIP_0053.JPG","32_17_WHIP_0054.JPG",32,17,"18/12/17","19/01/24",38
"553","15_14_DEG_000133.JPG","2019-01-05 12:05:39","DEG",15,73,207,207,154694096,31428493,"Pine ","DEG","DEERWHITETAILED",0,0,0,0,0,0,0,1,"not-logged-in-42881cd7c1c2c2f4d1fc",123.17,"010CM","NO","NO",NA,"15_14_DEG_000134.JPG","15_14_DEG_000135.JPG",15,14,"18/11/26","19/02/07",73
"554","17_24_BC_000223.JPG","2019-01-05 12:20:07","BC",17,109,317,317,155906802,31428603,"Deciduous ","BC","SQUIRRELGRAY",0,0,0,0.5,0,0.25,0,0.5,"Donovan.Spaulding",123.17,"1020CM","NO",NA,"NO","17_24_BC_000224.JPG","17_24_BC_000225.JPG",17,24,"18/11/15","19/03/04",109
"555","22_18_WF_0157.JPG","2019-01-05 12:22:50","WF",22,75,468,468,156205362,31428754,"Pine ","WF","DEERWHITETAILED",0,0,0,0,0,0,0,1,"Donovan.Spaulding",123.17,"2030CM","NO","NO","NO","22_18_WF_0158.JPG","22_18_WF_0159.JPG",22,18,"18/11/17","19/01/31",75
"556","22_18_WF_0160.JPG","2019-01-05 12:31:50","WF",22,75,469,469,155882580,31428755,"Pine ","WF","DEERWHITETAILED",0,0,0,0.4,0,0.2,0.4,0.6,"barthelmess",123.17,"1020CM","NO","NO","NO","22_18_WF_0161.JPG","22_18_WF_0162.JPG",22,18,"18/11/17","19/01/31",75
"557","33_01_WF_0169.JPG","2019-01-05 13:02:52","WF",33,75,920,920,155213218,31429207,"Pine ","WF","DEERWHITETAILED",0,0,0,0,0,0,0,1,"keandy16",123.17,"1020CM","NO","NO","NO","33_01_WF_0170.JPG","33_01_WF_0171.JPG",33,1,"18/11/17","19/01/31",75
"558","11_13_BC_000163.JPG","2019-01-05 18:25:33","BC",11,109,83,83,155209403,31428368,"Deciduous ","BC","PORCUPINE",0,0,0,0.666666667,0,0.333333333,0,0,"barthelmess",123.17,"1020CM","NO",NA,"NO","11_13_BC_000164.JPG","11_13_BC_000165.JPG",11,13,"18/11/15","19/03/04",109
"559","31_06_WHIP_0046.JPG","2019-01-05 23:13:28","WHIP",31,36,834,834,155974155,31429120,"Pine ","WHIP","DEERWHITETAILED",0,0,0,0,0,0,0.5,0.5,"LJKinsey",123.17,"1020CM","NO",NA,"NO","31_06_WHIP_0047.JPG","31_06_WHIP_0048.JPG",31,6,"18/12/19","19/01/24",36
"560","31_06_WHIP_0049.JPG","2019-01-06 02:00:47","WHIP",31,36,835,835,154097068,31429121,"Pine ","WHIP","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess",123.17,NA,NA,NA,NA,"31_06_WHIP_0050.JPG","31_06_WHIP_0051.JPG",31,6,"18/12/19","19/01/24",36
"561","31_06_WHIP_0052.JPG","2019-01-06 03:52:29","WHIP",31,36,836,836,155771259,31429122,"Pine ","WHIP","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"keandy16",123.17,NA,NA,NA,NA,"31_06_WHIP_0053.JPG","31_06_WHIP_0054.JPG",31,6,"18/12/19","19/01/24",36
"562","29_19_DEG_0253.JPG","2019-01-06 07:17:43","DEG",29,73,725,725,156309886,31429011,"Pine ","DEG","DEERWHITETAILED",0,0,0,0.25,0,0,0,0.75,"LJKinsey",123.17,"010CM","NO","NO","NO","29_19_DEG_0254.JPG","29_19_DEG_0255.JPG",29,19,"18/11/26","19/02/07",73
"563","17_24_BC_000226.JPG","2019-01-06 10:42:14","BC",17,109,318,318,154690136,31428604,"Deciduous ","BC","DEERWHITETAILED",0,0,0,0.25,0,0,0,1,"not-logged-in-d0b06505b62640b2f255",123.17,NA,"NO","NO","NO","17_24_BC_000227.JPG","17_24_BC_000228.JPG",17,24,"18/11/15","19/03/04",109
"564","17_24_BC_000229.JPG","2019-01-06 10:43:51","BC",17,109,319,319,155212898,31428605,"Deciduous ","BC","NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess",123.17,NA,NA,NA,NA,"17_24_BC_000230.JPG","17_24_BC_000231.JPG",17,24,"18/11/15","19/03/04",109
"565","17_24_BC_000232.JPG","2019-01-06 21:19:08","BC",17,109,320,320,155210227,31428606,"Deciduous ","BC","DEERWHITETAILED",NA,NA,NA,NA,NA,NA,NA,NA,"barthelmess",123.17,NA,NA,NA,NA,"17_24_BC_000233.JPG","17_24_BC_000234.JPG",17,24,"18/11/15","19/03/04",109
