ID,Image1,Image2,Image3,!Round,!Batch,#ForestName,!ForestType,#CamNumber,#SDCardNum,#DeploymentDate,#PickUpDate,#CamOrient,!TreeSpecies,#LandType
145,22_18_WF_0022.JPG,22_18_WF_0023.JPG,22_18_WF_0024.JPG,1,1,,Pine ,,,,,,,
146,22_18_WF_0025.JPG,22_18_WF_0026.JPG,22_18_WF_0027.JPG,1,1,,Pine ,,,,,,,
147,22_18_WF_0028.JPG,22_18_WF_0029.JPG,22_18_WF_0030.JPG,1,1,,Pine ,,,,,,,
150,22_18_WF_0031.JPG,22_18_WF_0032.JPG,NA,1,1,,Pine ,,,,,,,
163,22_18_WF_0037.JPG,22_18_WF_0038.JPG,22_18_WF_0039.JPG,1,1,,Pine ,,,,,,,
172,22_18_WF_0040.JPG,22_18_WF_0041.JPG,22_18_WF_0042.JPG,1,1,,Pine ,,,,,,,
173,22_18_WF_0043.JPG,22_18_WF_0044.JPG,22_18_WF_0045.JPG,1,1,,Pine ,,,,,,,
188,22_18_WF_0046.JPG,22_18_WF_0047.JPG,22_18_WF_0048.JPG,1,1,,Pine ,,,,,,,
189,22_18_WF_0049.JPG,22_18_WF_0050.JPG,22_18_WF_0051.JPG,1,1,,Pine ,,,,,,,
199,22_18_WF_0052.JPG,22_18_WF_0053.JPG,22_18_WF_0054.JPG,1,1,,Pine ,,,,,,,
214,22_18_WF_0055.JPG,22_18_WF_0056.JPG,22_18_WF_0057.JPG,1,1,,Pine ,,,,,,,
215,22_18_WF_0058.JPG,22_18_WF_0059.JPG,22_18_WF_0060.JPG,1,1,,Pine ,,,,,,,
232,22_18_WF_0061.JPG,22_18_WF_0062.JPG,22_18_WF_0063.JPG,1,1,,Pine ,,,,,,,
246,22_18_WF_0064.JPG,22_18_WF_0065.JPG,22_18_WF_0066.JPG,1,1,,Pine ,,,,,,,
260,22_18_WF_0067.JPG,22_18_WF_0068.JPG,22_18_WF_0069.JPG,1,1,,Pine ,,,,,,,
261,22_18_WF_0070.JPG,22_18_WF_0071.JPG,22_18_WF_0072.JPG,1,1,,Pine ,,,,,,,
276,22_18_WF_0073.JPG,22_18_WF_0074.JPG,22_18_WF_0075.JPG,1,1,,Pine ,,,,,,,
282,22_18_WF_0076.JPG,22_18_WF_0077.JPG,22_18_WF_0078.JPG,1,1,,Pine ,,,,,,,
320,22_18_WF_0079.JPG,22_18_WF_0080.JPG,22_18_WF_0081.JPG,1,1,,Pine ,,,,,,,
322,22_18_WF_0082.JPG,22_18_WF_0083.JPG,22_18_WF_0084.JPG,1,1,,Pine ,,,,,,,
341,22_18_WF_0085.JPG,22_18_WF_0086.JPG,22_18_WF_0087.JPG,1,1,,Pine ,,,,,,,
342,22_18_WF_0088.JPG,22_18_WF_0089.JPG,22_18_WF_0090.JPG,1,1,,Pine ,,,,,,,
359,22_18_WF_0091.JPG,22_18_WF_0092.JPG,22_18_WF_0093.JPG,1,1,,Pine ,,,,,,,
376,22_18_WF_0094.JPG,22_18_WF_0095.JPG,22_18_WF_0096.JPG,1,1,,Pine ,,,,,,,
377,22_18_WF_0097.JPG,22_18_WF_0098.JPG,22_18_WF_0099.JPG,1,1,,Pine ,,,,,,,
378,22_18_WF_0100.JPG,22_18_WF_0101.JPG,22_18_WF_0102.JPG,1,1,,Pine ,,,,,,,
379,22_18_WF_0103.JPG,22_18_WF_0104.JPG,22_18_WF_0105.JPG,1,1,,Pine ,,,,,,,
383,22_18_WF_0106.JPG,22_18_WF_0107.JPG,22_18_WF_0108.JPG,1,1,,Pine ,,,,,,,
384,22_18_WF_0109.JPG,22_18_WF_0110.JPG,22_18_WF_0111.JPG,1,1,,Pine ,,,,,,,
415,22_18_WF_0112.JPG,22_18_WF_0113.JPG,22_18_WF_0114.JPG,1,1,,Pine ,,,,,,,
417,22_18_WF_0115.JPG,22_18_WF_0116.JPG,22_18_WF_0117.JPG,1,1,,Pine ,,,,,,,
433,22_18_WF_0118.JPG,22_18_WF_0119.JPG,22_18_WF_0120.JPG,1,1,,Pine ,,,,,,,
436,22_18_WF_0121.JPG,22_18_WF_0122.JPG,22_18_WF_0123.JPG,1,1,,Pine ,,,,,,,
448,22_18_WF_0124.JPG,22_18_WF_0125.JPG,22_18_WF_0126.JPG,1,1,,Pine ,,,,,,,
454,22_18_WF_0127.JPG,22_18_WF_0128.JPG,22_18_WF_0129.JPG,1,1,,Pine ,,,,,,,
477,22_18_WF_0130.JPG,22_18_WF_0131.JPG,22_18_WF_0132.JPG,1,1,,Pine ,,,,,,,
498,22_18_WF_0133.JPG,22_18_WF_0134.JPG,22_18_WF_0135.JPG,1,1,,Pine ,,,,,,,
502,22_18_WF_0136.JPG,22_18_WF_0137.JPG,22_18_WF_0138.JPG,1,1,,Pine ,,,,,,,
503,22_18_WF_0139.JPG,22_18_WF_0140.JPG,22_18_WF_0141.JPG,1,1,,Pine ,,,,,,,
504,22_18_WF_0142.JPG,22_18_WF_0143.JPG,22_18_WF_0144.JPG,1,1,,Pine ,,,,,,,
516,22_18_WF_0145.JPG,22_18_WF_0146.JPG,22_18_WF_0147.JPG,1,1,,Pine ,,,,,,,
524,22_18_WF_0148.JPG,22_18_WF_0149.JPG,22_18_WF_0150.JPG,1,1,,Pine ,,,,,,,
534,22_18_WF_0151.JPG,22_18_WF_0152.JPG,22_18_WF_0153.JPG,1,1,,Pine ,,,,,,,
539,22_18_WF_0154.JPG,22_18_WF_0155.JPG,22_18_WF_0156.JPG,1,1,,Pine ,,,,,,,
557,22_18_WF_0157.JPG,22_18_WF_0158.JPG,22_18_WF_0159.JPG,1,1,,Pine ,,,,,,,
558,22_18_WF_0160.JPG,22_18_WF_0161.JPG,22_18_WF_0162.JPG,1,1,,Pine ,,,,,,,
570,22_18_WF_0163.JPG,22_18_WF_0164.JPG,22_18_WF_0165.JPG,1,1,,Pine ,,,,,,,
571,22_18_WF_0166.JPG,22_18_WF_0167.JPG,22_18_WF_0168.JPG,1,1,,Pine ,,,,,,,
572,22_18_WF_0169.JPG,22_18_WF_0170.JPG,22_18_WF_0171.JPG,1,1,,Pine ,,,,,,,
573,22_18_WF_0172.JPG,22_18_WF_0173.JPG,NA,1,1,,Pine ,,,,,,,
574,22_18_WF_0178.JPG,22_18_WF_0179.JPG,22_18_WF_0180.JPG,1,1,,Pine ,,,,,,,
577,22_18_WF_0181.JPG,22_18_WF_0182.JPG,22_18_WF_0183.JPG,1,1,,Pine ,,,,,,,
587,22_18_WF_0184.JPG,22_18_WF_0185.JPG,22_18_WF_0186.JPG,1,1,,Pine ,,,,,,,
588,22_18_WF_0187.JPG,22_18_WF_0188.JPG,22_18_WF_0189.JPG,1,1,,Pine ,,,,,,,
589,22_18_WF_0190.JPG,22_18_WF_0191.JPG,22_18_WF_0192.JPG,1,1,,Pine ,,,,,,,
590,22_18_WF_0193.JPG,22_18_WF_0194.JPG,22_18_WF_0195.JPG,1,1,,Pine ,,,,,,,
592,22_18_WF_0196.JPG,22_18_WF_0197.JPG,22_18_WF_0198.JPG,1,1,,Pine ,,,,,,,
595,22_18_WF_0199.JPG,22_18_WF_0200.JPG,22_18_WF_0201.JPG,1,1,,Pine ,,,,,,,
600,22_18_WF_0202.JPG,22_18_WF_0203.JPG,22_18_WF_0204.JPG,1,1,,Pine ,,,,,,,
601,22_18_WF_0205.JPG,22_18_WF_0206.JPG,22_18_WF_0207.JPG,1,1,,Pine ,,,,,,,
607,22_18_WF_0208.JPG,22_18_WF_0209.JPG,22_18_WF_0210.JPG,1,1,,Pine ,,,,,,,
611,22_18_WF_0211.JPG,22_18_WF_0212.JPG,22_18_WF_0213.JPG,1,1,,Pine ,,,,,,,
612,22_18_WF_0214.JPG,22_18_WF_0215.JPG,22_18_WF_0216.JPG,1,1,,Pine ,,,,,,,
613,22_18_WF_0217.JPG,22_18_WF_0218.JPG,22_18_WF_0219.JPG,1,1,,Pine ,,,,,,,
614,22_18_WF_0220.JPG,22_18_WF_0221.JPG,22_18_WF_0222.JPG,1,1,,Pine ,,,,,,,
618,22_18_WF_0223.JPG,22_18_WF_0224.JPG,22_18_WF_0225.JPG,1,1,,Pine ,,,,,,,
623,22_18_WF_0226.JPG,22_18_WF_0227.JPG,22_18_WF_0228.JPG,1,1,,Pine ,,,,,,,
624,22_18_WF_0229.JPG,22_18_WF_0230.JPG,22_18_WF_0231.JPG,1,1,,Pine ,,,,,,,
625,22_18_WF_0232.JPG,22_18_WF_0233.JPG,22_18_WF_0234.JPG,1,1,,Pine ,,,,,,,
637,22_18_WF_0235.JPG,22_18_WF_0236.JPG,22_18_WF_0237.JPG,1,1,,Pine ,,,,,,,
639,22_18_WF_0238.JPG,22_18_WF_0239.JPG,22_18_WF_0240.JPG,1,1,,Pine ,,,,,,,
644,22_18_WF_0241.JPG,22_18_WF_0242.JPG,22_18_WF_0243.JPG,1,1,,Pine ,,,,,,,
645,22_18_WF_0244.JPG,22_18_WF_0245.JPG,22_18_WF_0246.JPG,1,1,,Pine ,,,,,,,
653,22_18_WF_0247.JPG,22_18_WF_0248.JPG,22_18_WF_0249.JPG,1,1,,Pine ,,,,,,,
665,22_18_WF_0250.JPG,22_18_WF_0251.JPG,22_18_WF_0252.JPG,1,1,,Pine ,,,,,,,
666,22_18_WF_0253.JPG,22_18_WF_0254.JPG,22_18_WF_0255.JPG,1,1,,Pine ,,,,,,,
667,22_18_WF_0256.JPG,22_18_WF_0257.JPG,22_18_WF_0258.JPG,1,1,,Pine ,,,,,,,
671,22_18_WF_0259.JPG,22_18_WF_0260.JPG,22_18_WF_0261.JPG,1,1,,Pine ,,,,,,,
672,22_18_WF_0262.JPG,22_18_WF_0263.JPG,22_18_WF_0264.JPG,1,1,,Pine ,,,,,,,
673,22_18_WF_0265.JPG,22_18_WF_0266.JPG,22_18_WF_0267.JPG,1,1,,Pine ,,,,,,,
675,22_18_WF_0268.JPG,22_18_WF_0269.JPG,22_18_WF_0270.JPG,1,1,,Pine ,,,,,,,
686,22_18_WF_0271.JPG,22_18_WF_0272.JPG,22_18_WF_0273.JPG,1,1,,Pine ,,,,,,,
687,22_18_WF_0274.JPG,22_18_WF_0275.JPG,22_18_WF_0276.JPG,1,1,,Pine ,,,,,,,
693,22_18_WF_0277.JPG,22_18_WF_0278.JPG,22_18_WF_0279.JPG,1,1,,Pine ,,,,,,,
695,22_18_WF_0280.JPG,22_18_WF_0281.JPG,22_18_WF_0282.JPG,1,1,,Pine ,,,,,,,
696,22_18_WF_0283.JPG,22_18_WF_0284.JPG,22_18_WF_0285.JPG,1,1,,Pine ,,,,,,,
697,22_18_WF_0286.JPG,22_18_WF_0287.JPG,22_18_WF_0288.JPG,1,1,,Pine ,,,,,,,
702,22_18_WF_0289.JPG,22_18_WF_0290.JPG,22_18_WF_0291.JPG,1,1,,Pine ,,,,,,,
713,22_18_WF_0292.JPG,22_18_WF_0293.JPG,22_18_WF_0294.JPG,1,1,,Pine ,,,,,,,
742,22_18_WF_0295.JPG,22_18_WF_0296.JPG,22_18_WF_0297.JPG,1,1,,Pine ,,,,,,,
743,22_18_WF_0298.JPG,22_18_WF_0299.JPG,22_18_WF_0300.JPG,1,1,,Pine ,,,,,,,
744,22_18_WF_0301.JPG,22_18_WF_0302.JPG,22_18_WF_0303.JPG,1,1,,Pine ,,,,,,,
745,22_18_WF_0304.JPG,22_18_WF_0305.JPG,22_18_WF_0306.JPG,1,1,,Pine ,,,,,,,
747,22_18_WF_0307.JPG,22_18_WF_0308.JPG,22_18_WF_0309.JPG,1,1,,Pine ,,,,,,,
748,22_18_WF_0310.JPG,22_18_WF_0311.JPG,22_18_WF_0312.JPG,1,1,,Pine ,,,,,,,
751,22_18_WF_0313.JPG,22_18_WF_0314.JPG,22_18_WF_0315.JPG,1,1,,Pine ,,,,,,,
752,22_18_WF_0316.JPG,22_18_WF_0317.JPG,22_18_WF_0318.JPG,1,1,,Pine ,,,,,,,
753,22_18_WF_0319.JPG,22_18_WF_0320.JPG,22_18_WF_0321.JPG,1,1,,Pine ,,,,,,,
756,22_18_WF_0325.JPG,22_18_WF_0326.JPG,22_18_WF_0327.JPG,1,1,,Pine ,,,,,,,
758,22_18_WF_0328.JPG,22_18_WF_0329.JPG,22_18_WF_0330.JPG,1,1,,Pine ,,,,,,,
759,22_18_WF_0331.JPG,22_18_WF_0332.JPG,22_18_WF_0333.JPG,1,1,,Pine ,,,,,,,
760,22_18_WF_0334.JPG,22_18_WF_0335.JPG,22_18_WF_0336.JPG,1,1,,Pine ,,,,,,,
761,22_18_WF_0337.JPG,22_18_WF_0338.JPG,22_18_WF_0339.JPG,1,1,,Pine ,,,,,,,
762,22_18_WF_0340.JPG,22_18_WF_0341.JPG,22_18_WF_0342.JPG,1,1,,Pine ,,,,,,,
763,22_18_WF_0343.JPG,22_18_WF_0344.JPG,22_18_WF_0345.JPG,1,1,,Pine ,,,,,,,
765,22_18_WF_0346.JPG,22_18_WF_0347.JPG,22_18_WF_0348.JPG,1,1,,Pine ,,,,,,,
766,22_18_WF_0349.JPG,22_18_WF_0350.JPG,22_18_WF_0351.JPG,1,1,,Pine ,,,,,,,
767,22_18_WF_0352.JPG,22_18_WF_0353.JPG,22_18_WF_0354.JPG,1,1,,Pine ,,,,,,,
774,22_18_WF_0355.JPG,22_18_WF_0356.JPG,22_18_WF_0357.JPG,1,1,,Pine ,,,,,,,
776,22_18_WF_0358.JPG,22_18_WF_0359.JPG,22_18_WF_0360.JPG,1,1,,Pine ,,,,,,,
777,22_18_WF_0361.JPG,22_18_WF_0362.JPG,22_18_WF_0363.JPG,1,1,,Pine ,,,,,,,
782,22_18_WF_0364.JPG,22_18_WF_0365.JPG,22_18_WF_0366.JPG,1,1,,Pine ,,,,,,,
783,22_18_WF_0367.JPG,22_18_WF_0368.JPG,22_18_WF_0369.JPG,1,1,,Pine ,,,,,,,
784,22_18_WF_0370.JPG,22_18_WF_0371.JPG,22_18_WF_0372.JPG,1,1,,Pine ,,,,,,,
785,22_18_WF_0373.JPG,22_18_WF_0374.JPG,22_18_WF_0375.JPG,1,1,,Pine ,,,,,,,
40,23_03_SH_0001.JPG,23_03_SH_0002.JPG,23_03_SH_0003.JPG,1,1,SH,Deciduous ,,,,,,,
44,23_03_SH_0004.JPG,23_03_SH_0005.JPG,23_03_SH_0006.JPG,1,1,,Deciduous ,,,,,,,
59,23_03_SH_0007.JPG,23_03_SH_0008.JPG,23_03_SH_0009.JPG,1,1,,Deciduous ,,,,,,,
60,23_03_SH_0010.JPG,23_03_SH_0011.JPG,23_03_SH_0012.JPG,1,1,,Deciduous ,,,,,,,
68,23_03_SH_0013.JPG,23_03_SH_0014.JPG,23_03_SH_0015.JPG,1,1,,Deciduous ,,,,,,,
70,23_03_SH_0016.JPG,23_03_SH_0017.JPG,23_03_SH_0018.JPG,1,1,,Deciduous ,,,,,,,
111,23_03_SH_0019.JPG,23_03_SH_0020.JPG,23_03_SH_0021.JPG,1,1,,Deciduous ,,,,,,,
157,23_03_SH_0022.JPG,23_03_SH_0023.JPG,23_03_SH_0024.JPG,1,1,,Deciduous ,,,,,,,
168,23_03_SH_0025.JPG,23_03_SH_0026.JPG,23_03_SH_0027.JPG,1,1,,Deciduous ,,,,,,,
190,23_03_SH_0028.JPG,23_03_SH_0029.JPG,23_03_SH_0030.JPG,1,1,,Deciduous ,,,,,,,
219,23_03_SH_0031.JPG,23_03_SH_0032.JPG,23_03_SH_0033.JPG,1,1,,Deciduous ,,,,,,,
237,23_03_SH_0034.JPG,23_03_SH_0035.JPG,23_03_SH_0036.JPG,1,1,,Deciduous ,,,,,,,
275,23_03_SH_0037.JPG,23_03_SH_0038.JPG,23_03_SH_0039.JPG,1,1,,Deciduous ,,,,,,,
296,23_03_SH_0040.JPG,23_03_SH_0041.JPG,23_03_SH_0042.JPG,1,1,,Deciduous ,,,,,,,
302,23_03_SH_0043.JPG,23_03_SH_0044.JPG,23_03_SH_0045.JPG,1,1,,Deciduous ,,,,,,,
303,23_03_SH_0046.JPG,23_03_SH_0047.JPG,23_03_SH_0048.JPG,1,1,,Deciduous ,,,,,,,
304,23_03_SH_0049.JPG,23_03_SH_0050.JPG,23_03_SH_0051.JPG,1,1,,Deciduous ,,,,,,,
305,23_03_SH_0052.JPG,23_03_SH_0053.JPG,23_03_SH_0054.JPG,1,1,,Deciduous ,,,,,,,
319,23_03_SH_0055.JPG,23_03_SH_0056.JPG,23_03_SH_0057.JPG,1,1,,Deciduous ,,,,,,,
338,23_03_SH_0058.JPG,23_03_SH_0059.JPG,23_03_SH_0060.JPG,1,1,,Deciduous ,,,,,,,
418,23_03_SH_0061.JPG,23_03_SH_0062.JPG,23_03_SH_0063.JPG,1,1,,Deciduous ,,,,,,,
419,23_03_SH_0064.JPG,23_03_SH_0065.JPG,23_03_SH_0066.JPG,1,1,,Deciduous ,,,,,,,
430,23_03_SH_0067.JPG,23_03_SH_0068.JPG,23_03_SH_0069.JPG,1,1,,Deciduous ,,,,,,,
431,23_03_SH_0070.JPG,23_03_SH_0071.JPG,23_03_SH_0072.JPG,1,1,,Deciduous ,,,,,,,
458,23_03_SH_0073.JPG,23_03_SH_0074.JPG,23_03_SH_0075.JPG,1,1,,Deciduous ,,,,,,,
471,23_03_SH_0076.JPG,23_03_SH_0077.JPG,23_03_SH_0078.JPG,1,1,,Deciduous ,,,,,,,
479,23_03_SH_0079.JPG,23_03_SH_0080.JPG,23_03_SH_0081.JPG,1,1,,Deciduous ,,,,,,,
509,23_03_SH_0082.JPG,23_03_SH_0083.JPG,23_03_SH_0084.JPG,1,1,,Deciduous ,,,,,,,
535,23_03_SH_0085.JPG,23_03_SH_0086.JPG,23_03_SH_0087.JPG,1,1,,Deciduous ,,,,,,,
579,23_03_SH_0088.JPG,23_03_SH_0089.JPG,23_03_SH_0090.JPG,1,1,,Deciduous ,,,,,,,
580,23_03_SH_0091.JPG,23_03_SH_0092.JPG,23_03_SH_0093.JPG,1,1,,Deciduous ,,,,,,,
586,23_03_SH_0094.JPG,23_03_SH_0095.JPG,23_03_SH_0096.JPG,1,1,,Deciduous ,,,,,,,
622,23_03_SH_0097.JPG,23_03_SH_0098.JPG,23_03_SH_0099.JPG,1,1,,Deciduous ,,,,,,,
690,23_03_SH_0100.JPG,23_03_SH_0101.JPG,23_03_SH_0102.JPG,1,1,,Deciduous ,,,,,,,
698,23_03_SH_0103.JPG,23_03_SH_0104.JPG,23_03_SH_0105.JPG,1,1,,Deciduous ,,,,,,,
700,23_03_SH_0106.JPG,23_03_SH_0107.JPG,23_03_SH_0108.JPG,1,1,,Deciduous ,,,,,,,
705,23_03_SH_0109.JPG,23_03_SH_0110.JPG,23_03_SH_0111.JPG,1,1,,Deciduous ,,,,,,,
883,23_03_SH_0112.JPG,23_03_SH_0113.JPG,23_03_SH_0114.JPG,1,1,,Deciduous ,,,,,,,
884,23_03_SH_0115.JPG,23_03_SH_0116.JPG,23_03_SH_0117.JPG,1,1,,Deciduous ,,,,,,,
885,23_03_SH_0118.JPG,23_03_SH_0119.JPG,23_03_SH_0120.JPG,1,1,,Deciduous ,,,,,,,
22,24_04_BC_0001.JPG,24_04_BC_0002.JPG,24_04_BC_0003.JPG,1,1,BC,Deciduous ,,,,,,,
23,24_04_BC_0004.JPG,24_04_BC_0005.JPG,24_04_BC_0006.JPG,1,1,BC,Deciduous ,,,,,,,
24,24_04_BC_0007.JPG,24_04_BC_0008.JPG,24_04_BC_0009.JPG,1,1,BC,Deciduous ,,,,,,,
25,24_04_BC_0010.JPG,24_04_BC_0011.JPG,24_04_BC_0012.JPG,1,1,BC,Deciduous ,,,,,,,
26,24_04_BC_0013.JPG,24_04_BC_0014.JPG,24_04_BC_0015.JPG,1,1,BC,Deciduous ,,,,,,,
27,24_04_BC_0016.JPG,24_04_BC_0017.JPG,24_04_BC_0018.JPG,1,1,BC,Deciduous ,,,,,,,
28,24_04_BC_0019.JPG,24_04_BC_0020.JPG,24_04_BC_0021.JPG,1,1,BC,Deciduous ,,,,,,,
29,24_04_BC_0022.JPG,24_04_BC_0023.JPG,24_04_BC_0024.JPG,1,1,BC,Deciduous ,,,,,,,
30,24_04_BC_0025.JPG,24_04_BC_0026.JPG,24_04_BC_0027.JPG,1,1,BC,Deciduous ,,,,,,,
31,24_04_BC_0028.JPG,24_04_BC_0029.JPG,24_04_BC_0030.JPG,1,1,BC,Deciduous ,,,,,,,
32,24_04_BC_0031.JPG,24_04_BC_0032.JPG,24_04_BC_0033.JPG,1,1,BC,Deciduous ,,,,,,,
36,24_04_BC_0034.JPG,24_04_BC_0035.JPG,24_04_BC_0036.JPG,1,1,BC,Deciduous ,,,,,,,
48,24_04_BC_0037.JPG,24_04_BC_0038.JPG,24_04_BC_0039.JPG,1,1,,Deciduous ,,,,,,,
61,24_04_BC_0040.JPG,24_04_BC_0041.JPG,24_04_BC_0042.JPG,1,1,,Deciduous ,,,,,,,
62,24_04_BC_0043.JPG,24_04_BC_0044.JPG,24_04_BC_0045.JPG,1,1,,Deciduous ,,,,,,,
100,24_04_BC_0046.JPG,24_04_BC_0047.JPG,24_04_BC_0048.JPG,1,1,,Deciduous ,,,,,,,
102,24_04_BC_0049.JPG,24_04_BC_0050.JPG,24_04_BC_0051.JPG,1,1,,Deciduous ,,,,,,,
103,24_04_BC_0052.JPG,24_04_BC_0053.JPG,24_04_BC_0054.JPG,1,1,,Deciduous ,,,,,,,
104,24_04_BC_0055.JPG,24_04_BC_0056.JPG,24_04_BC_0057.JPG,1,1,,Deciduous ,,,,,,,
106,24_04_BC_0058.JPG,24_04_BC_0059.JPG,24_04_BC_0060.JPG,1,1,,Deciduous ,,,,,,,
107,24_04_BC_0061.JPG,24_04_BC_0062.JPG,24_04_BC_0063.JPG,1,1,,Deciduous ,,,,,,,
135,24_04_BC_0064.JPG,24_04_BC_0065.JPG,24_04_BC_0066.JPG,1,1,,Deciduous ,,,,,,,
160,24_04_BC_0067.JPG,24_04_BC_0068.JPG,24_04_BC_0069.JPG,1,1,,Deciduous ,,,,,,,
162,24_04_BC_0070.JPG,24_04_BC_0071.JPG,24_04_BC_0072.JPG,1,1,,Deciduous ,,,,,,,
178,24_04_BC_0073.JPG,24_04_BC_0074.JPG,24_04_BC_0075.JPG,1,1,,Deciduous ,,,,,,,
182,24_04_BC_0076.JPG,24_04_BC_0077.JPG,24_04_BC_0078.JPG,1,1,,Deciduous ,,,,,,,
184,24_04_BC_0079.JPG,24_04_BC_0080.JPG,24_04_BC_0081.JPG,1,1,,Deciduous ,,,,,,,
196,24_04_BC_0082.JPG,24_04_BC_0083.JPG,24_04_BC_0084.JPG,1,1,,Deciduous ,,,,,,,
197,24_04_BC_0085.JPG,24_04_BC_0086.JPG,24_04_BC_0087.JPG,1,1,,Deciduous ,,,,,,,
200,24_04_BC_0088.JPG,24_04_BC_0089.JPG,24_04_BC_0090.JPG,1,1,,Deciduous ,,,,,,,
9,25_09_SH_0001.JPG,25_09_SH_0002.JPG,25_09_SH_0003.JPG,1,1,SH,Deciduous ,,,,,,,
10,25_09_SH_0004.JPG,25_09_SH_0005.JPG,25_09_SH_0006.JPG,1,1,SH,Deciduous ,,,,,,,
11,25_09_SH_0007.JPG,25_09_SH_0008.JPG,NA,1,1,SH,Deciduous ,,,,,,,
12,25_09_SH_0012.JPG,25_09_SH_0013.JPG,25_09_SH_0014.JPG,1,1,SH,Deciduous ,,,,,,,
14,25_09_SH_0015.JPG,25_09_SH_0016.JPG,25_09_SH_0017.JPG,1,1,SH,Deciduous ,,,,,,,
15,25_09_SH_0018.JPG,25_09_SH_0019.JPG,25_09_SH_0020.JPG,1,1,SH,Deciduous ,,,,,,,
16,25_09_SH_0021.JPG,25_09_SH_0022.JPG,25_09_SH_0023.JPG,1,1,SH,Deciduous ,,,,,,,
17,25_09_SH_0024.JPG,25_09_SH_0025.JPG,25_09_SH_0026.JPG,1,1,SH,Deciduous ,,,,,,,
18,25_09_SH_0027.JPG,25_09_SH_0028.JPG,25_09_SH_0029.JPG,1,1,SH,Deciduous ,,,,,,,
19,25_09_SH_0030.JPG,25_09_SH_0031.JPG,25_09_SH_0032.JPG,1,1,SH,Deciduous ,,,,,,,
20,25_09_SH_0033.JPG,25_09_SH_0034.JPG,25_09_SH_0035.JPG,1,1,SH,Deciduous ,,,,,,,
21,25_09_SH_0036.JPG,25_09_SH_0037.JPG,25_09_SH_0038.JPG,1,1,SH,Deciduous ,,,,,,,
41,25_09_SH_0039.JPG,25_09_SH_0040.JPG,25_09_SH_0041.JPG,1,1,SH,Deciduous ,,,,,,,
47,25_09_SH_0042.JPG,25_09_SH_0043.JPG,25_09_SH_0044.JPG,1,1,,Deciduous ,,,,,,,
49,25_09_SH_0045.JPG,25_09_SH_0046.JPG,25_09_SH_0047.JPG,1,1,,Deciduous ,,,,,,,
58,25_09_SH_0048.JPG,25_09_SH_0049.JPG,25_09_SH_0050.JPG,1,1,,Deciduous ,,,,,,,
67,25_09_SH_0051.JPG,25_09_SH_0052.JPG,25_09_SH_0053.JPG,1,1,,Deciduous ,,,,,,,
71,25_09_SH_0054.JPG,25_09_SH_0055.JPG,25_09_SH_0056.JPG,1,1,,Deciduous ,,,,,,,
73,25_09_SH_0057.JPG,25_09_SH_0058.JPG,25_09_SH_0059.JPG,1,1,,Deciduous ,,,,,,,
74,25_09_SH_0060.JPG,25_09_SH_0061.JPG,25_09_SH_0062.JPG,1,1,,Deciduous ,,,,,,,
99,25_09_SH_0063.JPG,25_09_SH_0064.JPG,25_09_SH_0065.JPG,1,1,,Deciduous ,,,,,,,
110,25_09_SH_0066.JPG,25_09_SH_0067.JPG,25_09_SH_0068.JPG,1,1,,Deciduous ,,,,,,,
239,25_09_SH_0069.JPG,25_09_SH_0070.JPG,25_09_SH_0071.JPG,1,1,,Deciduous ,,,,,,,
243,25_09_SH_0072.JPG,25_09_SH_0073.JPG,25_09_SH_0074.JPG,1,1,,Deciduous ,,,,,,,
337,25_09_SH_0075.JPG,25_09_SH_0076.JPG,25_09_SH_0077.JPG,1,1,,Deciduous ,,,,,,,
467,25_09_SH_0078.JPG,25_09_SH_0079.JPG,25_09_SH_0080.JPG,1,1,,Deciduous ,,,,,,,
468,25_09_SH_0081.JPG,25_09_SH_0082.JPG,25_09_SH_0083.JPG,1,1,,Deciduous ,,,,,,,
660,25_09_SH_0084.JPG,25_09_SH_0085.JPG,25_09_SH_0086.JPG,1,1,,Deciduous ,,,,,,,
1,27_08_IMG_0028.JPG,27_08_IMG_0029.JPG,27_08_IMG_0030.JPG,1,1,DON,Deciduous ,,,,,,,
2,27_08_IMG_0031.JPG,27_08_IMG_0032.JPG,27_08_IMG_0033.JPG,1,1,DON,Deciduous ,,,,,,,
3,27_08_IMG_0034.JPG,27_08_IMG_0035.JPG,27_08_IMG_0036.JPG,1,1,DON,Deciduous ,,,,,,,
4,27_08_IMG_0037.JPG,27_08_IMG_0038.JPG,27_08_IMG_0039.JPG,1,1,DON,Deciduous ,,,,,,,
5,27_08_IMG_0040.JPG,27_08_IMG_0041.JPG,27_08_IMG_0042.JPG,1,1,DON,Deciduous ,,,,,,,
6,27_08_IMG_0043.JPG,27_08_IMG_0044.JPG,27_08_IMG_0045.JPG,1,1,DON,Deciduous ,,,,,,,
7,27_08_IMG_0046.JPG,27_08_IMG_0047.JPG,27_08_IMG_0048.JPG,1,1,DON,Deciduous ,,,,,,,
114,28_15_DEG_0008.JPG,28_15_DEG_0009.JPG,28_15_DEG_0010.JPG,1,1,,Pine ,,,,,,,
542,28_15_DEG_0011.JPG,28_15_DEG_0012.JPG,28_15_DEG_0013.JPG,1,1,,Pine ,,,,,,,
818,28_15_DEG_0014.JPG,28_15_DEG_0015.JPG,28_15_DEG_0016.JPG,1,1,,Pine ,,,,,,,
