subject_ids,num_class,num_votes,agg_num_species,diff_species,choice,votes.x,propvote.x,propclass.x,med_count.x,min_count.x,max_count.x,behavior_CLIMBING,behavior_DIGGING,behavior_FLYING,behavior_FORAGINGEATING,behavior_INTERACTING,behavior_OTHER,behavior_SITTINGSTANDINGLYING,behavior_WALKINGRUNNING,classification_id,user_name,workflow_version,task_index,task,task_label,value,total_submissions,submission_index,choice.y,choice.1,Number,SnowDepth,Young,Antlers,Precipitation,behavior_CLIMBING.y,behavior_DIGGING.y,behavior_FLYING.y,behavior_FORAGINGEATING.y,behavior_INTERACTING.y,behavior_OTHER.y,behavior_SITTINGSTANDINGLYING.y,behavior_WALKINGRUNNING.y,subject_ids.1,ForestType,ForestName,Image1,Image2,Image3,Camera,SDCard,PhotoBatch,Class_Round,num_class.y,num_species,check_num_spp,num_votes.y,diff_species.y,agg_num_species.y
31428782,5,5,1,1,DEERWHITETAILED,5,1,1,1,1,1,0,0,0,0.2,0,0,0,1,153665062,barthelmess,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,2030CM,NO,NO,NO,0,0,0,0,0,0,0,1,31428782,Pine ,WF,22_18_WF_0244.JPG,22_18_WF_0245.JPG,22_18_WF_0246.JPG,22,18,1,1,5,1,1,5,1,1
31428783,2,2,1,2,DEERWHITETAILED,1,0.5,0.5,1,1,1,0,0,0,0,0,0,0,1,156713024,seauch15,123.17,1,T0,NA,"list(list(choice = ""DOMESTICCAT"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DOMESTICCAT,NA,1,1020CM,NO,NA,NO,0,0,0,0,0,0,0,1,31428783,Pine ,WF,22_18_WF_0247.JPG,22_18_WF_0248.JPG,22_18_WF_0249.JPG,22,18,1,1,2,1,1,2,2,1
31428784,6,6,1,2,NOTHINGHERE,5,0.833333333,0.833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154694011,not-logged-in-a171f677a40edce0c0ab,123.17,1,T0,NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,NOTHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428784,Pine ,WF,22_18_WF_0250.JPG,22_18_WF_0251.JPG,22_18_WF_0252.JPG,22,18,1,1,6,1,1,6,2,1
31428785,6,6,1,1,DEERWHITETAILED,6,1,1,1,1,1,0,0,0,0.2,0,0,0.2,1,155211547,keandy16,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""SITTINGSTANDINGLYING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,2030CM,NO,NO,NO,0,0,0,0,0,0,1,1,31428785,Pine ,WF,22_18_WF_0253.JPG,22_18_WF_0254.JPG,22_18_WF_0255.JPG,22,18,1,1,6,1,1,6,1,1
31428786,5,5,1,1,DEERWHITETAILED,5,1,1,1,1,1,0,0,0,0,0,0.2,0,1,155884167,barthelmess,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""OTHER"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,2030CM,NO,NO,NO,0,0,0,0,0,1,0,1,31428786,Pine ,WF,22_18_WF_0256.JPG,22_18_WF_0257.JPG,22_18_WF_0258.JPG,22,18,1,1,5,1,1,5,1,1
31428787,5,5,1,1,DEERWHITETAILED,5,1,1,1,1,1,0,0,0,0,0,0,0,1,156440749,brigidbarstow,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,1020CM,NO,NO,NO,0,0,0,0,0,0,0,1,31428787,Pine ,WF,22_18_WF_0259.JPG,22_18_WF_0260.JPG,22_18_WF_0261.JPG,22,18,1,1,5,1,1,5,1,1
31428788,8,8,1,1,DEERWHITETAILED,8,1,1,1,1,1,0,0,0,0,0,0,0,1,154688907,abuckley2681,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,1020CM,NO,NO,NO,0,0,0,0,0,0,0,1,31428788,Pine ,WF,22_18_WF_0262.JPG,22_18_WF_0263.JPG,22_18_WF_0264.JPG,22,18,1,1,8,1,1,8,1,1
31428789,3,3,1,1,DEERWHITETAILED,3,1,1,1,1,1,0,0,0,0.333333333,0,0,0,1,155985684,LJKinsey,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""YES"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,2030CM,NO,YES,NO,0,0,0,0,0,0,0,1,31428789,Pine ,WF,22_18_WF_0265.JPG,22_18_WF_0266.JPG,22_18_WF_0267.JPG,22,18,1,1,3,1,1,3,1,1
31428790,3,3,1,1,NOTHINGHERE,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153839624,barthelmess,123.17,1,T0,NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,NOTHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428790,Pine ,WF,22_18_WF_0268.JPG,22_18_WF_0269.JPG,22_18_WF_0270.JPG,22,18,1,1,3,1,1,3,1,1
31428791,4,4,1,2,DEERWHITETAILED,2,0.5,0.5,1,1,1,0,0,0,0,0,0,0,1,155207143,keandy16,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,2030CM,NO,NO,NO,0,0,0,0,0,0,0,1,31428791,Pine ,WF,22_18_WF_0271.JPG,22_18_WF_0272.JPG,22_18_WF_0273.JPG,22,18,1,1,4,1,1,4,2,1
31428792,2,2,1,1,DEERWHITETAILED,2,1,1,1,1,1,0,0,0,0,0,0,0,1,156838792,emmaoldow,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,2030CM,NO,NO,NO,0,0,0,0,0,0,0,1,31428792,Pine ,WF,22_18_WF_0274.JPG,22_18_WF_0275.JPG,22_18_WF_0276.JPG,22,18,1,1,2,1,1,2,1,1
31428793,3,3,1,1,DEERWHITETAILED,3,1,1,1,1,1,0,0,0,0,0,0,0,1,156694482,LJKinsey,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,2030CM,NO,NO,NO,0,0,0,0,0,0,0,1,31428793,Pine ,WF,22_18_WF_0277.JPG,22_18_WF_0278.JPG,22_18_WF_0279.JPG,22,18,1,1,3,1,1,3,1,1
31428794,3,3,1,1,NOTHINGHERE,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154687316,HMonnat,123.17,1,T0,NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,NOTHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428794,Pine ,WF,22_18_WF_0280.JPG,22_18_WF_0281.JPG,22_18_WF_0282.JPG,22,18,1,1,3,1,1,3,1,1
31428795,5,5,1,2,NOTHINGHERE,4,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156222910,LarissaV,123.17,1,T0,NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,NOTHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428795,Pine ,WF,22_18_WF_0283.JPG,22_18_WF_0284.JPG,22_18_WF_0285.JPG,22,18,1,1,5,1,1,5,2,1
31428796,3,3,1,1,NOTHINGHERE,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156505146,micheleroberge,123.17,1,T0,NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,NOTHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428796,Pine ,WF,22_18_WF_0286.JPG,22_18_WF_0287.JPG,22_18_WF_0288.JPG,22,18,1,1,3,1,1,3,1,1
31428797,4,4,1,2,DEERWHITETAILED,3,0.75,0.75,1,1,1,0,0,0,0,0,0,0.5,0.5,156315591,anvon15,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""YES"", PRECIPITATIONRAINSNOW = ""YES"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,2030CM,NO,YES,YES,0,0,0,0,0,0,1,0,31428797,Pine ,WF,22_18_WF_0289.JPG,22_18_WF_0290.JPG,22_18_WF_0291.JPG,22,18,1,1,4,1,1,4,2,1
31428798,4,4,1,1,DEERWHITETAILED,4,1,1,1,1,1,0,0,0,0,0,0,0,1,156237251,LJKinsey,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,2030CM,NO,NO,NO,0,0,0,0,0,0,0,1,31428798,Pine ,WF,22_18_WF_0292.JPG,22_18_WF_0293.JPG,22_18_WF_0294.JPG,22,18,1,1,4,1,1,4,1,1
31428799,2,2,1,1,DEERWHITETAILED,2,1,1,1,1,1,0,0,0,0,0,0.5,0,1,155975210,LJKinsey,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""YES"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,1020CM,NO,YES,NO,0,0,0,0,0,0,0,1,31428799,Pine ,WF,22_18_WF_0295.JPG,22_18_WF_0296.JPG,22_18_WF_0297.JPG,22,18,1,1,2,1,1,2,1,1
31428800,2,2,1,1,SOMETHINGHERE,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,156510557,micheleroberge,123.17,1,T0,NA,"list(list(choice = ""SOMETHINGHERE"", answers = list(), filters = list()))",1,1,SOMETHINGHERE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31428800,Pine ,WF,22_18_WF_0298.JPG,22_18_WF_0299.JPG,22_18_WF_0300.JPG,22,18,1,1,2,1,1,2,1,1
31428801,6,6,1,1,DEERWHITETAILED,6,1,1,1,1,1,0,0,0,0,0.5,0,0.666666667,0.166666667,156240442,LJKinsey,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,010CM,NO,NO,NO,0,0,0,0,0,0,0,1,31428801,Pine ,WF,22_18_WF_0301.JPG,22_18_WF_0302.JPG,22_18_WF_0303.JPG,22,18,1,1,6,1,1,6,1,1
31428802,3,3,1,1,DEERWHITETAILED,3,1,1,1,1,1,0,0,0,0.333333333,0,0,0,1,156509655,micheleroberge,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""1020CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""YES"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,1020CM,NO,YES,NO,0,0,0,0,0,0,0,1,31428802,Pine ,WF,22_18_WF_0304.JPG,22_18_WF_0305.JPG,22_18_WF_0306.JPG,22,18,1,1,3,1,1,3,1,1
31428803,3,3,1,1,DEERWHITETAILED,3,1,1,1,1,1,0,0,0,0.666666667,0,0,0.333333333,0.666666667,155209828,barthelmess,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,NA,NO,NO,NO,0,0,0,0,0,0,0,1,31428803,Pine ,WF,22_18_WF_0307.JPG,22_18_WF_0308.JPG,22_18_WF_0309.JPG,22,18,1,1,3,1,1,3,1,1
31428804,6,6,1,1,DEERWHITETAILED,6,1,1,1,1,1,0,0,0,0.333333333,0,0,0,1,155210451,barthelmess,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,NA,NO,NO,NO,0,0,0,0,0,0,0,1,31428804,Pine ,WF,22_18_WF_0310.JPG,22_18_WF_0311.JPG,22_18_WF_0312.JPG,22,18,1,1,6,1,1,6,1,1
31428805,3,3,1,1,DEERWHITETAILED,3,1,1,1,1,1,0,0,0,0.333333333,0,0,0.666666667,0.333333333,156035665,keandy16,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,NA,NO,NO,NO,0,0,0,0,0,0,1,0,31428805,Pine ,WF,22_18_WF_0313.JPG,22_18_WF_0314.JPG,22_18_WF_0315.JPG,22,18,1,1,3,1,1,3,1,1
31428806,4,4,1,1,DEERWHITETAILED,4,1,1,1,1,1,0,0,0,1,0.25,0,0.5,0.25,155210052,barthelmess,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""FORAGINGEATING"", ""SITTINGSTANDINGLYING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,NA,NO,NO,NO,0,0,0,1,0,0,1,0,31428806,Pine ,WF,22_18_WF_0316.JPG,22_18_WF_0317.JPG,22_18_WF_0318.JPG,22,18,1,1,4,1,1,4,1,1
31428807,2,2,1,1,DEERWHITETAILED,2,1,1,2,2,2,0,0,0,0,0,0,0,1,154694646,Hartk,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""2"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,2,NA,NO,NO,NO,0,0,0,0,0,0,0,1,31428807,Pine ,WF,22_18_WF_0319.JPG,22_18_WF_0320.JPG,22_18_WF_0321.JPG,22,18,1,1,2,1,1,2,1,1
31428808,4,4,1,1,DEERWHITETAILED,4,1,1,NA,NA,NA,0,0,0,0.5,0,0,0.25,0.5,156326897,anvon15,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""YES"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""FORAGINGEATING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,NA,NO,YES,NO,0,0,0,1,0,0,0,0,31428808,Pine ,WF,22_18_WF_0325.JPG,22_18_WF_0326.JPG,22_18_WF_0327.JPG,22,18,1,1,4,1,1,4,1,1
31428809,6,6,1,1,DEERWHITETAILED,6,1,1,1,1,1,0,0,0,0,0,0,0.166666667,1,154694459,HMonnat,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""YES"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,NA,NO,YES,NO,0,0,0,0,0,0,0,1,31428809,Pine ,WF,22_18_WF_0328.JPG,22_18_WF_0329.JPG,22_18_WF_0330.JPG,22,18,1,1,6,1,1,6,1,1
31428810,3,3,1,1,DEERWHITETAILED,3,1,1,1,1,1,0,0,0,0,0,0,0.666666667,0.333333333,155884275,barthelmess,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""SITTINGSTANDINGLYING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,NA,NO,NA,NO,0,0,0,0,0,0,1,0,31428810,Pine ,WF,22_18_WF_0331.JPG,22_18_WF_0332.JPG,22_18_WF_0333.JPG,22,18,1,1,3,1,1,3,1,1
31428811,1,1,1,1,DEERWHITETAILED,1,1,1,1,1,1,0,0,0,0,0,0,0,1,155991431,LJKinsey,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""010CM"", YOUNGPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,010CM,NO,NA,NO,0,0,0,0,0,0,0,1,31428811,Pine ,WF,22_18_WF_0334.JPG,22_18_WF_0335.JPG,22_18_WF_0336.JPG,22,18,1,1,1,1,1,1,1,1
31428812,6,6,1,1,DEERWHITETAILED,6,1,1,1,1,1,0,0,0,0,0,0,0.5,0.833333333,155897907,not-logged-in-6f81ae374d09283ea787,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,NA,NO,NO,NO,0,0,0,0,0,0,0,1,31428812,Pine ,WF,22_18_WF_0337.JPG,22_18_WF_0338.JPG,22_18_WF_0339.JPG,22,18,1,1,6,1,1,6,1,1
31428813,3,3,1,1,DEERWHITETAILED,3,1,1,1,1,1,0,0,0,0.666666667,0,0,0,1,154692182,abuckley2681,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""YES"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,NA,NO,YES,NO,0,0,0,0,0,0,0,1,31428813,Pine ,WF,22_18_WF_0340.JPG,22_18_WF_0341.JPG,22_18_WF_0342.JPG,22,18,1,1,3,1,1,3,1,1
31428814,2,2,1,1,DEERWHITETAILED,2,1,1,1,1,1,0,0,0,0,0,0,0,1,156534428,kdmccr18,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,NA,NO,NO,NO,0,0,0,0,0,0,0,1,31428814,Pine ,WF,22_18_WF_0343.JPG,22_18_WF_0344.JPG,22_18_WF_0345.JPG,22,18,1,1,2,1,1,2,1,1
31428815,6,6,1,1,DEERWHITETAILED,6,1,1,1,1,1,0,0,0,0.833333333,0,0,0,0.833333333,155948021,anvon15,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,NA,NO,NO,NO,0,0,0,1,0,0,0,1,31428815,Pine ,WF,22_18_WF_0346.JPG,22_18_WF_0347.JPG,22_18_WF_0348.JPG,22,18,1,1,6,1,1,6,1,1
31428816,4,4,1,1,DEERWHITETAILED,4,1,1,1,1,1,0,0,0,0.25,0,0,0,1,155709754,anvon15,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"", ""FORAGINGEATING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,NA,NO,NO,NA,0,0,0,1,0,0,0,1,31428816,Pine ,WF,22_18_WF_0349.JPG,22_18_WF_0350.JPG,22_18_WF_0351.JPG,22,18,1,1,4,1,1,4,1,1
31428817,2,2,1,1,DEERWHITETAILED,2,1,1,1,1,1,0,0,0,0.5,0,0,0,1,156712044,seauch15,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,NA,NO,NO,NO,0,0,0,0,0,0,0,1,31428817,Pine ,WF,22_18_WF_0352.JPG,22_18_WF_0353.JPG,22_18_WF_0354.JPG,22,18,1,1,2,1,1,2,1,1
31428818,3,3,1,1,DEERWHITETAILED,3,1,1,1,1,1,0,0,0,0.333333333,0,0,0,1,156588038,LJKinsey,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,2030CM,NO,NO,NO,0,0,0,0,0,0,0,1,31428818,Pine ,WF,22_18_WF_0355.JPG,22_18_WF_0356.JPG,22_18_WF_0357.JPG,22,18,1,1,3,1,1,3,1,1
31428819,2,2,1,1,DEERWHITETAILED,2,1,1,1,1,1,0,0,0,0,0,0,0,1,156693286,LJKinsey,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,2030CM,NO,NO,NO,0,0,0,0,0,0,0,1,31428819,Pine ,WF,22_18_WF_0358.JPG,22_18_WF_0359.JPG,22_18_WF_0360.JPG,22,18,1,1,2,1,1,2,1,1
31428820,2,2,1,1,DEERWHITETAILED,2,1,1,1,1,1,0,0,0,0,0,0,0,1,153927518,micheleroberge,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,2030CM,NO,NO,NO,0,0,0,0,0,0,0,1,31428820,Pine ,WF,22_18_WF_0361.JPG,22_18_WF_0362.JPG,22_18_WF_0363.JPG,22,18,1,1,2,1,1,2,1,1
31428821,3,3,1,1,DEERWHITETAILED,3,1,1,1,1,1,0,0,0,0,0,0,0,1,156589958,LJKinsey,123.17,1,T0,NA,"list(list(choice = ""DEERWHITETAILED"", answers = list(HOWMANY = ""1"", SNOWDEPTH = ""2030CM"", YOUNGPRESENT = ""NO"", ANTLERSPRESENT = ""NO"", PRECIPITATIONRAINSNOW = ""NO"", WHATBEHAVIORSDOYOUSEE = list(""WALKINGRUNNING"")), filters = list()))",1,1,DEERWHITETAILED,NA,1,2030CM,NO,NO,NO,0,0,0,0,0,0,0,1,31428821,Pine ,WF,22_18_WF_0364.JPG,22_18_WF_0365.JPG,22_18_WF_0366.JPG,22,18,1,1,3,1,1,3,1,1
